tweet_id,username,text,tweet_url,tweet_date,hashtag,search_term,lat,long,region
1260751134865620995,iamvrmg,@ajeezayGH challe COVID-19 no de pet oo.E make Bokoharam den ISIS    disappear .if dem kidnapp an infected  person p3 yawa gas. Covid  19 be Mafia terrorist.,https://twitter.com/selormaime/status/1260751134865620995,2020-05-14 01:57:48,[],COVID,32.7157,-117.1611,SD
1260750978199851008,Sillyjem says,I wanna say yes for the 2016 election. Not for the 2020. And is currently arguing with Dale over Covid being real.,https://twitter.com/sillyjem/status/1260750978199851008,2020-05-14 01:57:11,[],COVID,32.7157,-117.1611,SD
1260750782900518913,Drizzy80,"Social distancing only delays the spread. There is no logic in saying that preventing the spread gets us back to our lives sooner. All it does is delay the inevitable (and gets more killed). The more healthy people with COVID antibodies, the sooner we’re done with this nonsense.",https://twitter.com/MattDrake80/status/1260750782900518913,2020-05-14 01:56:24,[],COVID,32.7157,-117.1611,SD
1260750353860947968,ÿhŠŠhÿ,"My Birthday Was Yesterday But Because of COVID-19, I Get A Re-Do Once Quarantine Is Over.",https://twitter.com/SHyFancyAf/status/1260750353860947968,2020-05-14 01:54:42,[],COVID,32.7157,-117.1611,SD
1260750149044727809,Drizzy80,Actually Trump has been more bought in on COVID hype than I’d prefer.,https://twitter.com/MattDrake80/status/1260750149044727809,2020-05-14 01:53:53,[],COVID,32.7157,-117.1611,SD
1260749655035576322,Marcus Wellfleet,"Kids are forced back to school, my kids contacts COVID 19, we sue the shit out of the state, school district and anyone else I can think of.  I won’t be the only one. https://twitter.com/teapainusa/status/1260700276308271104 …",https://twitter.com/MWellfleet/status/1260749655035576322,2020-05-14 01:51:56,[],COVID,32.7157,-117.1611,SD
1260749501783891969,Julie NO TOUCHING 🥃,"Can we stop with the false narrative that Covid-19 only kills the elderly? Perfectly healthy 30 somethings are dying too. At a lower rate, sure. Are you willing to bet your life you won’t be one of them?",https://twitter.com/bananas4bourbon/status/1260749501783891969,2020-05-14 01:51:19,[],COVID,32.7157,-117.1611,SD
1260749305700167680,Carolyn C,Five Strategies to Help Distressed Homeowners Avoid Foreclosure Due to COVID-19 http://dlvr.it/RWc5st ,https://twitter.com/Carolyn6800/status/1260749305700167680,2020-05-14 01:50:32,[],COVID,32.7157,-117.1611,SD
1260749057711980544,Drizzy80,"Sorry you didn’t see this coming from the start. COVID, while a real virus, was always politically hoaxed. The great asymptomatic pandemic.",https://twitter.com/MattDrake80/status/1260749057711980544,2020-05-14 01:49:33,[],COVID,32.7157,-117.1611,SD
1260748432588681216,Mack Intosh,Why is Costco Covid safe and Nordstrom’s and Macy’s dangerous. Answer the question. We deserve an explanation.,https://twitter.com/DGodsey_SD/status/1260748432588681216,2020-05-14 01:47:04,[],COVID,32.7157,-117.1611,SD
1260748187570245633,Chef Dave Martin,"I'm actually not doing that bad with my #covid #cutandcolor #day59  @ East Village, San Diego https://www.instagram.com/p/CAJnwlPjzGgViGaC_EijWslMVviZ9ZjPfHCQxA0/?igshid=1oiapl38uyxw9 …",https://twitter.com/chefdavemartin/status/1260748187570245633,2020-05-14 01:46:06,"['covid', 'cutandcolor', 'day59']",COVID,32.7157,-117.1611,SD
1260747764104744960,Mauro Alberto Zazueta Dukes,"Him getting covid. Not Melania, not mis kids, no not even Ivanka. Him it’s all about him it’s what he cares about him. Questions?",https://twitter.com/MauroDukes/status/1260747764104744960,2020-05-14 01:44:25,[],COVID,32.7157,-117.1611,SD
1260747678297841664,Alex Howland,Hamilton’s Innovation Factory brings virtual office to workers amid COVID-19 pandemic | http://Globalnews.ca https://globalnews.ca/news/6886809/hamilton-virtual-office-covid-19/ …,https://twitter.com/DrAlexHowland/status/1260747678297841664,2020-05-14 01:44:04,[],COVID,32.7157,-117.1611,SD
1260747626389045254,SD County Ofc of Ed,"The board votes unanimously to certify that it conducted a public hearing to allow for any public comment prior to adoption of the Local Control and Accountability Plan on June 10, 2020 though that date is subject to change due to COVID-19).",https://twitter.com/SanDiegoCOE/status/1260747626389045254,2020-05-14 01:43:52,[],COVID,32.7157,-117.1611,SD
1260747201782964224,Alfredo Alvarez,Muere el cantante Yoshio tras complicaciones con el Covid-19 https://alfredoalvarez.mx/muere-el-cantante-yoshio-tras-complicaciones-con-el-covid-19/ …,https://twitter.com/AlfredoAlvarezz/status/1260747201782964224,2020-05-14 01:42:11,[],COVID,32.7157,-117.1611,SD
1260746987349045248,Todd Abele,Me and my wife did it when covid first started. Pretty good ride. Found out i lioe some movies i didnt remeber liking and hated some i remembered liking. Its just a long journey,https://twitter.com/ToddAbele/status/1260746987349045248,2020-05-14 01:41:19,[],COVID,32.7157,-117.1611,SD
1260746784533405699,San Diego: Life. Changing.," It’s not too late to register for tomorrow's virtual panel, where local experts will discuss how San Diego science is addressing COVID-19. Register here >> https://buff.ly/2KR2M8H , then tweet your questions to us using the hashtag #SDSciencePanel! #SDlifechanginghttps://twitter.com/SDlifechanging/status/1260745397393334272 …",https://twitter.com/SDlifechanging/status/1260746784533405699,2020-05-14 01:40:31,"['SDSciencePanel', 'SDlifechanginghttps']",COVID,32.7157,-117.1611,SD
1260746768980905985,Bartolomé Rubio Hern,MUJER DE 65 AÑOS VENCE AL COVID 19 CON PLASMA DE YA RECUPERADOS. IMSS La Raza http://www.bcreporteros.com/nacional/mujer-de-65-anos-vence-al-covid-19-con-plasma-de-ya-recuperados-imss-la-raza/ … vía @BC Reporteros,https://twitter.com/BC_reporteros/status/1260746768980905985,2020-05-14 01:40:27,[],COVID,32.7157,-117.1611,SD
1260746666619162631,ReproductivePartners,"The COVID-19 pandemic in the U.S. and the rest of the world has caused fertility centers and their national societies to question the risks to patients, staff, and the developing fetus by this new virus. #fertility
https://buff.ly/2zCnvuo pic.twitter.com/wXLT2xMjsX",https://twitter.com/UCSDfertility/status/1260746666619162631,2020-05-14 01:40:03,['fertility'],COVID,32.7157,-117.1611,SD
1260746391762071553,Kelli D. Rustin,"Gyms don’t allow small children inside because it’s dangerous.
But putting their children at risk for COVID-19 infection is fine. https://twitter.com/sdut/status/1260736595939844096 …",https://twitter.com/1963Kelli/status/1260746391762071553,2020-05-14 01:38:57,[],COVID,32.7157,-117.1611,SD
1260751134865620995,iamvrmg,@ajeezayGH challe COVID-19 no de pet oo.E make Bokoharam den ISIS    disappear .if dem kidnapp an infected  person p3 yawa gas. Covid  19 be Mafia terrorist.,https://twitter.com/selormaime/status/1260751134865620995,2020-05-14 01:57:48,[],COVID,32.7157,-117.1611,SD
1260750978199851008,Sillyjem says,I wanna say yes for the 2016 election. Not for the 2020. And is currently arguing with Dale over Covid being real.,https://twitter.com/sillyjem/status/1260750978199851008,2020-05-14 01:57:11,[],COVID,32.7157,-117.1611,SD
1260750782900518913,Drizzy80,"Social distancing only delays the spread. There is no logic in saying that preventing the spread gets us back to our lives sooner. All it does is delay the inevitable (and gets more killed). The more healthy people with COVID antibodies, the sooner we’re done with this nonsense.",https://twitter.com/MattDrake80/status/1260750782900518913,2020-05-14 01:56:24,[],COVID,32.7157,-117.1611,SD
1260750353860947968,ÿhŠŠhÿ,"My Birthday Was Yesterday But Because of COVID-19, I Get A Re-Do Once Quarantine Is Over.",https://twitter.com/SHyFancyAf/status/1260750353860947968,2020-05-14 01:54:42,[],COVID,32.7157,-117.1611,SD
1260750149044727809,Drizzy80,Actually Trump has been more bought in on COVID hype than I’d prefer.,https://twitter.com/MattDrake80/status/1260750149044727809,2020-05-14 01:53:53,[],COVID,32.7157,-117.1611,SD
1260749655035576322,Marcus Wellfleet,"Kids are forced back to school, my kids contacts COVID 19, we sue the shit out of the state, school district and anyone else I can think of.  I won’t be the only one. https://twitter.com/teapainusa/status/1260700276308271104 …",https://twitter.com/MWellfleet/status/1260749655035576322,2020-05-14 01:51:56,[],COVID,32.7157,-117.1611,SD
1260749501783891969,Julie NO TOUCHING 🥃,"Can we stop with the false narrative that Covid-19 only kills the elderly? Perfectly healthy 30 somethings are dying too. At a lower rate, sure. Are you willing to bet your life you won’t be one of them?",https://twitter.com/bananas4bourbon/status/1260749501783891969,2020-05-14 01:51:19,[],COVID,32.7157,-117.1611,SD
1260749305700167680,Carolyn C,Five Strategies to Help Distressed Homeowners Avoid Foreclosure Due to COVID-19 http://dlvr.it/RWc5st ,https://twitter.com/Carolyn6800/status/1260749305700167680,2020-05-14 01:50:32,[],COVID,32.7157,-117.1611,SD
1260749057711980544,Drizzy80,"Sorry you didn’t see this coming from the start. COVID, while a real virus, was always politically hoaxed. The great asymptomatic pandemic.",https://twitter.com/MattDrake80/status/1260749057711980544,2020-05-14 01:49:33,[],COVID,32.7157,-117.1611,SD
1260748432588681216,Mack Intosh,Why is Costco Covid safe and Nordstrom’s and Macy’s dangerous. Answer the question. We deserve an explanation.,https://twitter.com/DGodsey_SD/status/1260748432588681216,2020-05-14 01:47:04,[],COVID,32.7157,-117.1611,SD
1260748187570245633,Chef Dave Martin,"I'm actually not doing that bad with my #covid #cutandcolor #day59  @ East Village, San Diego https://www.instagram.com/p/CAJnwlPjzGgViGaC_EijWslMVviZ9ZjPfHCQxA0/?igshid=1oiapl38uyxw9 …",https://twitter.com/chefdavemartin/status/1260748187570245633,2020-05-14 01:46:06,"['covid', 'cutandcolor', 'day59']",COVID,32.7157,-117.1611,SD
1260747764104744960,Mauro Alberto Zazueta Dukes,"Him getting covid. Not Melania, not mis kids, no not even Ivanka. Him it’s all about him it’s what he cares about him. Questions?",https://twitter.com/MauroDukes/status/1260747764104744960,2020-05-14 01:44:25,[],COVID,32.7157,-117.1611,SD
1260747678297841664,Alex Howland,Hamilton’s Innovation Factory brings virtual office to workers amid COVID-19 pandemic | http://Globalnews.ca https://globalnews.ca/news/6886809/hamilton-virtual-office-covid-19/ …,https://twitter.com/DrAlexHowland/status/1260747678297841664,2020-05-14 01:44:04,[],COVID,32.7157,-117.1611,SD
1260747626389045254,SD County Ofc of Ed,"The board votes unanimously to certify that it conducted a public hearing to allow for any public comment prior to adoption of the Local Control and Accountability Plan on June 10, 2020 though that date is subject to change due to COVID-19).",https://twitter.com/SanDiegoCOE/status/1260747626389045254,2020-05-14 01:43:52,[],COVID,32.7157,-117.1611,SD
1260747201782964224,Alfredo Alvarez,Muere el cantante Yoshio tras complicaciones con el Covid-19 https://alfredoalvarez.mx/muere-el-cantante-yoshio-tras-complicaciones-con-el-covid-19/ …,https://twitter.com/AlfredoAlvarezz/status/1260747201782964224,2020-05-14 01:42:11,[],COVID,32.7157,-117.1611,SD
1260746987349045248,Todd Abele,Me and my wife did it when covid first started. Pretty good ride. Found out i lioe some movies i didnt remeber liking and hated some i remembered liking. Its just a long journey,https://twitter.com/ToddAbele/status/1260746987349045248,2020-05-14 01:41:19,[],COVID,32.7157,-117.1611,SD
