tweet_id,username,text,tweet_url,tweet_date,hashtag,search_term,lat,long,region
1256672382078476288,R. Becker,"Do you know what is underwhelming?
The number of deaths from #COVID__19 the @CDCgov presents
But don’t take my word for it. Here is the source.
https://www.cdc.gov/nchs/nvss/vsrr/COVID19/ …",https://twitter.com/Neubeowulf/status/1256672382078476288,2020-05-02 19:50:18,['COVID__19'],COVID,40.5865,-122.3917,REDDING
1256672382078476288,R. Becker,"Do you know what is underwhelming?
The number of deaths from #COVID__19 the @CDCgov presents
But don’t take my word for it. Here is the source.
https://www.cdc.gov/nchs/nvss/vsrr/COVID19/ …",https://twitter.com/Neubeowulf/status/1256672382078476288,2020-05-02 19:50:18,['COVID__19'],COVID,40.5865,-122.3917,REDDING
1256308760118616065,Vince (pull no punches) Pesce,"An average of 2000 Americans died every day in April.

COVID-19 hasn't killed more people than the flu this year...

it's killed more people than the flu last month!

Stop downplaying this pandemic. pic.twitter.com/34Fpunt2Fj",https://twitter.com/d1Vinman/status/1256308760118616065,2020-05-01 19:45:24,[],COVID,40.5865,-122.3917,REDDING
1256061429414686720,Vince (pull no punches) Pesce,"The blue states, particularly New York, California & Michigan give WAY more TO the federal government than they take.

But tRump is demanding a
QUID PRO QUO 
from the blue states ""if they expect any COVID-19 aid they'd bet be prepared to give something.""

It's their phuckin money",https://twitter.com/d1Vinman/status/1256061429414686720,2020-05-01 03:22:35,[],COVID,40.5865,-122.3917,REDDING
1256046474892197888,Vince (pull no punches) Pesce,"Tonight, the end of April, they'll be more than 63,000 Americans dead from COVID-19.

The official projection is that 74,000 dead by Aug 4th.

YEAH SURE

If August 4th is next Thursday!

And we KNOW they're under counting

There were 3,900 dead March 31st
ie:
59,000 DIED in APRIL pic.twitter.com/gMRETUrdow",https://twitter.com/d1Vinman/status/1256046474892197888,2020-05-01 02:23:10,[],COVID,40.5865,-122.3917,REDDING
1256308760118616065,Vince (pull no punches) Pesce,"An average of 2000 Americans died every day in April.

COVID-19 hasn't killed more people than the flu this year...

it's killed more people than the flu last month!

Stop downplaying this pandemic. pic.twitter.com/34Fpunt2Fj",https://twitter.com/d1Vinman/status/1256308760118616065,2020-05-01 19:45:24,[],COVID,40.5865,-122.3917,REDDING
1256061429414686720,Vince (pull no punches) Pesce,"The blue states, particularly New York, California & Michigan give WAY more TO the federal government than they take.

But tRump is demanding a
QUID PRO QUO 
from the blue states ""if they expect any COVID-19 aid they'd bet be prepared to give something.""

It's their phuckin money",https://twitter.com/d1Vinman/status/1256061429414686720,2020-05-01 03:22:35,[],COVID,40.5865,-122.3917,REDDING
1256046474892197888,Vince (pull no punches) Pesce,"Tonight, the end of April, they'll be more than 63,000 Americans dead from COVID-19.

The official projection is that 74,000 dead by Aug 4th.

YEAH SURE

If August 4th is next Thursday!

And we KNOW they're under counting

There were 3,900 dead March 31st
ie:
59,000 DIED in APRIL pic.twitter.com/gMRETUrdow",https://twitter.com/d1Vinman/status/1256046474892197888,2020-05-01 02:23:10,[],COVID,40.5865,-122.3917,REDDING
1257084711878275072,MR.WIGGELS,"""Mike Pompeo doubles down on unproven theory that COVID-19 originated from a Chinese lab""  https://twitter.com/i/events/1257047441292922880 …",https://twitter.com/MR_WIGGELS/status/1257084711878275072,2020-05-03 23:08:45,[],COVID,40.5865,-122.3917,REDDING
1256759592148590592,Destiny-honorable mention,I want to be on the coast in an awesome rental doing acid and shrooms  stupid covid.,https://twitter.com/DizzyTypeBroad/status/1256759592148590592,2020-05-03 01:36:50,[],COVID,40.5865,-122.3917,REDDING
