tweet_id,username,text,tweet_url,tweet_date,hashtag,search_term,lat,long,region
1260735574593290240,Deanna McGowan,Trump Administration Won’t Guarantee Universal Access to COVID-19 Vaccine https://truthout.org/articles/trump-administration-wont-guarantee-universal-access-to-covid-19-vaccine/ …,https://twitter.com/DeannaLee1369/status/1260735574593290240,2020-05-14 00:55:58,[],COVID,38.5816,-121.4944,SAC
1260734360652623872,Jesus bonilla,"Trump answers questions made of his prior statements at the COVID-19 briefing 

https://www.facebook.com/jimmykimmel/videos/2620454418233111/?d=t&vh=e …",https://twitter.com/ilkharry/status/1260734360652623872,2020-05-14 00:51:09,[],COVID,38.5816,-121.4944,SAC
1260734083589713920,Daily Republic News,Kings return to practice facility as NBA nears possible return from Covid-19 shutdown https://www.dailyrepublic.com/all-dr-news/sports/kings-return-to-practice-facility-as-nba-nears-possible-return-from-covid-19-shutdown/ …,https://twitter.com/AllDailyRepNews/status/1260734083589713920,2020-05-14 00:50:03,[],COVID,38.5816,-121.4944,SAC
1260733347124244480,21sadness,Lubbbbbb yewwww. Just until covid is over hopefully,https://twitter.com/6gherrera/status/1260733347124244480,2020-05-14 00:47:07,[],COVID,38.5816,-121.4944,SAC
1260732846114607104,Leslie Fox #WeResistThereforeWeAre #ResistInPeace,"Some of you were wondering whether the far right might take up arms to keep trump I power when he loses in November.  Well here’s the future

Chafing Under Covid-19 Lockdowns Turn to Armed Defiance https://www.nytimes.com/2020/05/13/us/coronavirus-businesses-lockdown-guns.html?smid=tw-share …",https://twitter.com/Resist2TheEnd/status/1260732846114607104,2020-05-14 00:45:08,[],COVID,38.5816,-121.4944,SAC
1260731416050044928,The Sacramento Bee,"Sacramento @Mayor_Steinberg will be joined by @sacbee_news columnist @MarcosBreton to discuss COVID-19 shutdown, what it’s like to govern the city from his den and more at 6 p.m. https://trib.al/GQ2AidA ",https://twitter.com/sacbee_news/status/1260731416050044928,2020-05-14 00:39:27,[],COVID,38.5816,-121.4944,SAC
1260729755852140544,kimmerm,One does wonder that if any of his family was battling COVID-19 if he would have a different response.  #Heartlesshttps://twitter.com/politico/status/1260725738099089410 …,https://twitter.com/kimmerm3/status/1260729755852140544,2020-05-14 00:32:51,['Heartlesshttps'],COVID,38.5816,-121.4944,SAC
1260729354788548610,Tariq_B, then he perjured himself in court? You know what perjury? Lying about the president’s COVID failures. pic.twitter.com/6RvjO6Ai3i,https://twitter.com/MrTariqB/status/1260729354788548610,2020-05-14 00:31:16,[],COVID,38.5816,-121.4944,SAC
1260728968618995713,matt garwood,"What the hell does an old Trump tweet trolling Ben Carson, have to do with the fact that you have no clue what you are talking about when it comes to covid cases and per capita counts?",https://twitter.com/UglyBeardedDude/status/1260728968618995713,2020-05-14 00:29:43,[],COVID,38.5816,-121.4944,SAC
1260728809999011840,kcranews,"'She smiled the whole time': Nurses, docs cheer COVID-19 patient leaving hospital after 35-day stay https://www.kcra.com/article/she-smiled-the-whole-time-nurses-docs-cheer-covid-19-patient-leaving-hospital-after-35-day-stay/32467000?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_kcranews …",https://twitter.com/kcranews/status/1260728809999011840,2020-05-14 00:29:06,[],COVID,38.5816,-121.4944,SAC
1260727287219023872,Randolph Harris Res.,The Chinese government said COVID-19 can get into your clothes and think it was on an officers uniform and that is how it got into the community.,https://twitter.com/RandolphNews1/status/1260727287219023872,2020-05-14 00:23:03,[],COVID,38.5816,-121.4944,SAC
