tweet_id,username,text,tweet_url,tweet_date,hashtag,search_term,lat,long,region
1238966443007410178,Andrew Shannon,"Who else completed their grocery shopping haul today?
•
It’s a rainy Saturday here in North Sacramento, so I decided to visit @GroceryOutlet for a great selection at the best prices.
•
In the midst of the COVID-19… https://www.instagram.com/p/B9u2kIGpFja/?igshid=1a8r7oc1bh8lu …",https://twitter.com/daSHANNIMAL/status/1238966443007410178,2020-03-14 23:13:13,[],COVID,38.5816,-121.4944,SAC
1238965283584241664,Wiretapped Patriot 🚫 2-Tier Justice 🚫,COVID-19 and the Toilet Paper Apocalypse https://youtu.be/a3OkUqiDLCc  via @YouTube,https://twitter.com/T64Pamela/status/1238965283584241664,2020-03-14 23:08:37,[],COVID,38.5816,-121.4944,SAC
1238959967123787778,Article Consignment,We are so blessed! Our loyal guests are still coming to support us today in spite of our construction mess and COVID-19 fears. Thanks Lil!! And we’re so glad you got that white DVF wrap dress off of our mannequin.… https://www.instagram.com/p/B9uznvVJtxs/?igshid=1jaifv1z0xfxs …,https://twitter.com/ArticleConsign/status/1238959967123787778,2020-03-14 22:47:29,[],COVID,38.5816,-121.4944,SAC
1238949032489136129,Tu Fav Toxico 🌚😇,I need a conspiracy theory about (COVID-19)  @shanedawson,https://twitter.com/viewsfromandy/status/1238949032489136129,2020-03-14 22:04:02,[],COVID,38.5816,-121.4944,SAC
1238946956073811969,bil willard,"Who is training folks to clean for Covid-19, be nice to hear from some industrial hygienist. I watched a crew cleaning a plane on the news, looked official but they were moving fast missing many areas wiping down.  Folks should not assume anything is clean.",https://twitter.com/WillardDunn/status/1238946956073811969,2020-03-14 21:55:47,[],COVID,38.5816,-121.4944,SAC
1238936860535042048,Big Mic,"If your company is only now sending out an email saying ""this is XYZs response to Covid-19/Coronavirus"" to customers... Everybody is hitting delete, we already got the last 50 emails.",https://twitter.com/BigMicRadio/status/1238936860535042048,2020-03-14 21:15:40,[],COVID,38.5816,-121.4944,SAC
1238924893325905920,Metro Fire of Sacramento,"The Sacramento Regional Fire/EMS Communications Center, in support of the agencies it serves including #MetroFire, has implemented additional call screening procedures.  

The most up to date information on COVID-19 in #Sacramento County is available at http://www.saccounty.net/covid-19 .pic.twitter.com/vbdQtkrMgk",https://twitter.com/metrofirepio/status/1238924893325905920,2020-03-14 20:28:07,"['MetroFire', 'Sacramento']",COVID,38.5816,-121.4944,SAC
1238923255936716800,Ariel,"Piskot ni ubo ra gani ko gamay kay katol ako tutunlan, gi tan’aw naman kos mga tao bwesit... i dont have covid po",https://twitter.com/acleonado/status/1238923255936716800,2020-03-14 20:21:36,[],COVID,38.5816,-121.4944,SAC
1238918196754673664,"Rick Jennings, II",This is an example of how we must all practice social distancing. I am pleased to see this practice at our coordinated COVID-19 response for our schools meeting today. We are working together to develop a plan to continue to educate and look at childcare options for our community pic.twitter.com/HNws9WbPgL,https://twitter.com/RickJenningsD7/status/1238918196754673664,2020-03-14 20:01:30,[],COVID,38.5816,-121.4944,SAC
1238916681528795136,Kurtis wolford,My iPhone has started going wonky. Has covid-19 crossed over and gone viral made the jump over to technology. God help us all,https://twitter.com/KurtisWolford/status/1238916681528795136,2020-03-14 19:55:29,[],COVID,38.5816,-121.4944,SAC
1238895202636402693,Tony Gates,Power went out. We also have a Covid-19 related (?) toilet paper shortage. Looks like Mr Chautard nailed it! #bestofnextdoor @bestofnextdoorpic.twitter.com/ug36FvCSFf,https://twitter.com/tonygates44/status/1238895202636402693,2020-03-14 18:30:08,['bestofnextdoor'],COVID,38.5816,-121.4944,SAC
1238889229049942024,Louis Canahuati,COVID-19 >>> no barber lol,https://twitter.com/LegendaryLouie/status/1238889229049942024,2020-03-14 18:06:24,[],COVID,38.5816,-121.4944,SAC
1238879039944658945,Leslie Prétot 🏡,These White House Coronavirus Task Force briefings are not helpful. #WHCTF #Covid_19,https://twitter.com/BayAreaFan19/status/1238879039944658945,2020-03-14 17:25:55,"['WHCTF', 'Covid_19']",COVID,38.5816,-121.4944,SAC
