tweet_id,username,text,tweet_date,hashtag,tweet_url,search_term,lat,long,region
1260325154132865024,23ABC News,"1 MILLION TESTS: California has conducted 1 million coronavirus tests so far, averaging 35,000 daily tests according to Gov. Gavin Newsom. The governor also announced that pharmacies will soon be able to collect specimens for COVID-19 tests. https://www.turnto23.com/news/coronavirus/california-reaches-1-million-covid-19-tests-conducted-averaging-more-than-35k-daily …",2020-05-12 21:45:07,[],https://twitter.com/23ABCNews/status/1260325154132865024,COVID,35.371652,-119.019531,BAKERSFIELD
1260321256206790656,BakersfieldNow,"Chancellor Tim White said keeping classes online is necessary because of the “evolving data surrounding the progression” of COVID-19 during the trustee meeting.
https://bakersfieldnow.com/news/local/california-state-university-system-to-continue-online-classes-through-fall-semester …",2020-05-12 21:29:37,[],https://twitter.com/bakersfieldnow/status/1260321256206790656,COVID,35.371652,-119.019531,BAKERSFIELD
1260318963164037120,Prosper,Revolt take to the streets. Covid is Covid.  Death rate no different than the flu We want our jobs and our restaurants back. This is tyranny and we don’t have to listen https://twitter.com/curtishouck/status/1260312888503422982 …,2020-05-12 21:20:31,[],https://twitter.com/NickDulcich/status/1260318963164037120,COVID,35.371652,-119.019531,BAKERSFIELD
1260318921116319747,KGET 17 News,"COVID-19 DEATH: Another local skilled nursing facility has reported at least one death due to COVID-19, according to the California Department of Public Health. https://www.kget.com/health/coronavirus/at-least-one-covid-19-death-reported-at-local-nursing-facility/ …",2020-05-12 21:20:21,[],https://twitter.com/KGETnews/status/1260318921116319747,COVID,35.371652,-119.019531,BAKERSFIELD
1260318471574806528,Rebecca Lyn Spence,It has not.. every time some dies now its labeled covid death . Do you know exactly how many are from the virus. About 10 percent of tbe numbers,2020-05-12 21:18:33,[],https://twitter.com/rebeccaspence72/status/1260318471574806528,COVID,35.371652,-119.019531,BAKERSFIELD
1260317646442004480,gus,It’s just devastating news seeing how all universities are being shut down for the rest of the year. All our career goals thrown out the window till further notice. Fuck Covid,2020-05-12 21:15:17,[],https://twitter.com/tavogaribae/status/1260317646442004480,COVID,35.371652,-119.019531,BAKERSFIELD
1260313255420911616,BakersfieldNow,"According to the California Department of Public Health website, the Orchards Post-Acute nursing home on 34th Street is reporting at least one COVID-19 related death.
https://bakersfieldnow.com/news/local/second-skilled-nursing-home-reports-covid-19-death …",2020-05-12 20:57:50,[],https://twitter.com/bakersfieldnow/status/1260313255420911616,COVID,35.371652,-119.019531,BAKERSFIELD
1260310292413796354,Bako.com,"#Kern Public Health confirms 30 new COVID-19 cases, including two deaths - Video http://bako.com/I/2dZ4  #Bakersfield https://www.youtube.com/watch?v=s16Q8Udicrc …",2020-05-12 20:46:03,"['Kern', 'Bakersfield']",https://twitter.com/Bakocom/status/1260310292413796354,COVID,35.371652,-119.019531,BAKERSFIELD
1260306513563979777,Bako.com,COVID-19 #Death reported at second #Bakersfield skilled nursing facility http://bako.com/I/2dYZ  #Bakersfield pic.twitter.com/bgtCcoRkUF,2020-05-12 20:31:02,"['Death', 'Bakersfield', 'Bakersfield']",https://twitter.com/Bakocom/status/1260306513563979777,COVID,35.371652,-119.019531,BAKERSFIELD
1260306279190257666,samantha,"$ samanthapizano 
Had to take my baby to the vet and vet  bills are starting to pile up. I lost my job due to covid 19 and anything helps  #JeffreeStarApproved @JeffreeStarpic.twitter.com/hjyi727y1p",2020-05-12 20:30:06,['JeffreeStarApproved'],https://twitter.com/helenapizano/status/1260306279190257666,COVID,35.371652,-119.019531,BAKERSFIELD
1260292946219405312,KGET 17 News,"COVID-19 TESTING: California pharmacies are now allowed to conduct COVID-19 testing, Gov. Newsom announced today. In addition, the state has released new guidelines for dine-in restaurants for operating safely. https://www.kget.com/news/state-news/gov-newsom-holding-news-briefing-on-states-covid-19-response-7/ …",2020-05-12 19:37:08,[],https://twitter.com/KGETnews/status/1260292946219405312,COVID,35.371652,-119.019531,BAKERSFIELD
1260290948866600960,Joseph Harper,@ lookner nice site for California statistics on COVID-19 https://covid19.ca.gov/ ,2020-05-12 19:29:11,[],https://twitter.com/chwkfan/status/1260290948866600960,COVID,35.371652,-119.019531,BAKERSFIELD
1260287064601292800,23ABC News,Gov. @GavinNewsom - Executive order signed to allow pharmacies to test for COVID-19.,2020-05-12 19:13:45,[],https://twitter.com/23ABCNews/status/1260287064601292800,COVID,35.371652,-119.019531,BAKERSFIELD
1260286739937030144,Kevin Reynolds,"Businesses shouldn't be let off the hook when they cut corners on COVID-19 safety. Tell Congress to #PutPeopleFirst, not corporations. #PeopleOverProfitshttps://act.consumerreports.org/ldPpTpp ",2020-05-12 19:12:28,"['PutPeopleFirst', 'PeopleOverProfitshttps']",https://twitter.com/reykevster/status/1260286739937030144,COVID,35.371652,-119.019531,BAKERSFIELD
1260285759602298880,Eytan Wallace,"Gov. @GavinNewsom says 35,000 COVID-19 tests take place in CA each day; more than 1 million conducted thus far.",2020-05-12 19:08:34,[],https://twitter.com/EytanWallace/status/1260285759602298880,COVID,35.371652,-119.019531,BAKERSFIELD
1260283636005220352,Jaz McKay 💯% AMERICAN DEPLORABLE & PROUD OF IT!,They're being laid off because there are no Covid patients. you big dummy.,2020-05-12 19:00:08,[],https://twitter.com/TheRealJazMcKay/status/1260283636005220352,COVID,35.371652,-119.019531,BAKERSFIELD
1260279464065286145,sierrotchka,#JeffreeStarApproved It’s been the most trying past couple months and I didn’t think I’d make it this far. I still need help...any help. I lost my house due to covid and I need help getting money for a new room to rent. $SierraJue,2020-05-12 18:43:33,['JeffreeStarApproved'],https://twitter.com/goneredroses/status/1260279464065286145,COVID,35.371652,-119.019531,BAKERSFIELD
1260325154132865024,23ABC News,"1 MILLION TESTS: California has conducted 1 million coronavirus tests so far, averaging 35,000 daily tests according to Gov. Gavin Newsom. The governor also announced that pharmacies will soon be able to collect specimens for COVID-19 tests. https://www.turnto23.com/news/coronavirus/california-reaches-1-million-covid-19-tests-conducted-averaging-more-than-35k-daily …",2020-05-12 21:45:07,[],https://twitter.com/23ABCNews/status/1260325154132865024,COVID,35.371652,-119.019531,BAKERSFIELD
1260321256206790656,BakersfieldNow,"Chancellor Tim White said keeping classes online is necessary because of the “evolving data surrounding the progression” of COVID-19 during the trustee meeting.
https://bakersfieldnow.com/news/local/california-state-university-system-to-continue-online-classes-through-fall-semester …",2020-05-12 21:29:37,[],https://twitter.com/bakersfieldnow/status/1260321256206790656,COVID,35.371652,-119.019531,BAKERSFIELD
1260318963164037120,Prosper,Revolt take to the streets. Covid is Covid.  Death rate no different than the flu We want our jobs and our restaurants back. This is tyranny and we don’t have to listen https://twitter.com/curtishouck/status/1260312888503422982 …,2020-05-12 21:20:31,[],https://twitter.com/NickDulcich/status/1260318963164037120,COVID,35.371652,-119.019531,BAKERSFIELD
1260318921116319747,KGET 17 News,"COVID-19 DEATH: Another local skilled nursing facility has reported at least one death due to COVID-19, according to the California Department of Public Health. https://www.kget.com/health/coronavirus/at-least-one-covid-19-death-reported-at-local-nursing-facility/ …",2020-05-12 21:20:21,[],https://twitter.com/KGETnews/status/1260318921116319747,COVID,35.371652,-119.019531,BAKERSFIELD
