tweet_id,username,text,tweet_url,tweet_date,hashtag,search_term,lat,long,region
1249474656341348353,CROOKED LEGENDS™,CL  DRIP IS MAKING A RETURN. #crookedlegends #supportsmallbusiness #SupportBlackBusiness #retweet #BlackOwned #HappyEaster #Trending #clothingbrand #Sacramento #yubacity #fashion #fashionblogger #designer #CelebsForSmallBiz #clothingline #coronavirus #COVID__19pic.twitter.com/yf0Qu7lrBK,https://twitter.com/CROOKEDLEGENDS/status/1249474656341348353,2020-04-12 23:09:06,"['crookedlegends', 'supportsmallbusiness', 'SupportBlackBusiness', 'retweet', 'BlackOwned', 'HappyEaster', 'Trending', 'clothingbrand', 'Sacramento', 'yubacity', 'fashion', 'fashionblogger', 'designer', 'CelebsForSmallBiz', 'clothingline', 'coronavirus', 'COVID__19pic']",COVID,38.5816,-121.4944,SAC
1249461104700358656,steven c shepard,"Prior to covid, no one really got worked up over one the sympytoms, now we are convinced over one little thing",https://twitter.com/scshepard/status/1249461104700358656,2020-04-12 22:15:15,[],COVID,38.5816,-121.4944,SAC
1249451101461467136,Emperor Emanuelito Torres Delgado Hughes,"@angiemartinez
@manjushriNL

Health Care Workers Ask States to Hand Over Death Penalty Drugs Needed to Fight COVID-19 Pandemic @BarackObamahttps://www.newsbreakapp.com/n/0OipzokT?s=a2&pd=03CQONdk … – at Deadlands Jail Cell",https://twitter.com/EmperorHughes/status/1249451101461467136,2020-04-12 21:35:30,[],COVID,38.5816,-121.4944,SAC
1249435917070172161,🇲🇽Erião🇵🇹(CEO of Bow Ties),Covid: I’m I a joke too u?,https://twitter.com/eriao05/status/1249435917070172161,2020-04-12 20:35:10,[],COVID,38.5816,-121.4944,SAC
1249435027437309952,Oce,"Ako din PAL, direct flight din. Nagchecheck ako flight kanina sa sobrang desperate ko umuwi Kahit di pa tapos tong covid ",https://twitter.com/rocelynhongria/status/1249435027437309952,2020-04-12 20:31:38,[],COVID,38.5816,-121.4944,SAC
1249433737470722048,Emperor Emanuelito Torres Delgado Hughes,"@angiemartinez
@manjushriNL
Crazy dummer
Davis | COVID specimen temporarily taken from hospital; suspect at large https://www.newsbreakapp.com/n/0OjIZiJZ?s=a2&pd=03CQONdk …",https://twitter.com/EmperorHughes/status/1249433737470722048,2020-04-12 20:26:31,[],COVID,38.5816,-121.4944,SAC
1249430126934331393,Elias Mbvukuta,"This is for your pleasure . be and stay blessed. Be safe in times of COVID-19.  – ♫My Lord Has Come by Voces8, from #SoundHoundhttp://soundhound.com/?t=100118270771112293 …",https://twitter.com/mbvukutaphiri/status/1249430126934331393,2020-04-12 20:12:10,['SoundHoundhttp'],COVID,38.5816,-121.4944,SAC
1249428029161398272,Constantia Oomen’s skeptic and personal account,"Oh ze gaat veel te ver. Luisteren naar haar video’s is alsof je in het riool zit. Ik hoop het, heb haar kanaal al diverse malen gerapporteerd, maar YT heeft slechts één deeltje weggehaald. Ze kan tot dusver ongestoord haar gang gaan met haar #FallCabal en nu ook #COVID__19 reeks.",https://twitter.com/Genverbrander10/status/1249428029161398272,2020-04-12 20:03:50,"['FallCabal', 'COVID__19']",COVID,38.5816,-121.4944,SAC
1249421926583259137,Elias Mbvukuta,"This is for your pleasure . be and stay blessed. Be safe in times of COVID-19.  – ♫John Sheppard : Libera Nos 1 by Christian Forshaw, from #SoundHoundhttps://bnc.lt/Scoe/yjHYT4BgD5 ",https://twitter.com/mbvukutaphiri/status/1249421926583259137,2020-04-12 19:39:35,['SoundHoundhttps'],COVID,38.5816,-121.4944,SAC
1249409516174602241,JUST RIGHT,Going straight to hell or I'm sure you will get there another Sunday. Im sure you get some kind of passes for covid 19 and oth r r stuff,https://twitter.com/jr557/status/1249409516174602241,2020-04-12 18:50:16,[],COVID,38.5816,-121.4944,SAC
1249409499049279488,Elias Mbvukuta,"This is for your pleasure . be and stay blessed. Be safe in times of COVID-19.  – ♫Patrick Hawes : Prayer To A Guardian Angel by Voces8, from #SoundHoundhttps://bnc.lt/Scoe/VEeuAI3cD5 ",https://twitter.com/mbvukutaphiri/status/1249409499049279488,2020-04-12 18:50:12,['SoundHoundhttps'],COVID,38.5816,-121.4944,SAC
1249400252429299713,Jessica Mensch,Davis police search for man who allegedly stole COVID-19 specimen from hospital https://fox40.com/news/local-news/davis-police-search-for-man-who-allegedly-stole-covid-19-specimen-from-hospital/ …,https://twitter.com/Jessmensch/status/1249400252429299713,2020-04-12 18:13:27,[],COVID,38.5816,-121.4944,SAC
1249371631564263425,Jim Jordan,"In this age of COVID-19 this is how I prepare for Sunday now. Lots of time spent at the computer editing video. Join us for worship - http://pioneerucc.org  @ Sacramento, California https://www.instagram.com/p/B-4yTFkJO0L5BZZnMZkmqWPFJrhaBLrxQtZqp80/?igshid=18k743kvj7b4q …",https://twitter.com/jimjordanmusic/status/1249371631564263425,2020-04-12 16:19:43,[],COVID,38.5816,-121.4944,SAC
1249356016690450432,Stacie Taylor ⚡️,I stared at my computer til midnight. Scrolled thru COVID tweets. ,https://twitter.com/the_real_stacie/status/1249356016690450432,2020-04-12 15:17:40,[],COVID,38.5816,-121.4944,SAC
1249257640107991047,cakes 4 dayz🏳️‍🌈,"People like this are literal looney toons man 

Man Goes Off On Doctors After They Tried To Force Him To Take A Covid-19... https://youtu.be/HJ0WxobnDh8  via @YouTube",https://twitter.com/kareemesteem_/status/1249257640107991047,2020-04-12 08:46:46,[],COVID,38.5816,-121.4944,SAC
1249204388331229185,Mark Parshall,"Tell that officer that his police department has been suspended... Target that Mayor and the Governor... We the People, not you, and, you, and you... #DriveInEasterService looks like #SocialDistancing to me... Being #coronavirus #COVID__19 conscientious Better than #facemask ",https://twitter.com/MarkParshall/status/1249204388331229185,2020-04-12 05:15:09,"['DriveInEasterService', 'SocialDistancing', 'coronavirus', 'COVID__19', 'facemask']",COVID,38.5816,-121.4944,SAC
1249204006456569862,KCPsyhoChica,"Quick signature: The Centers for Disease Control (CDC) must collect and make public racial data on COVID-19, as well as develop guidance for health leaders and hospitals to close disparities. #COVID-19 https://action.momsrising.org/sign/covid-19-CDC-DATA?akid=s655902..d5NiQx …",https://twitter.com/CoombsKeri/status/1249204006456569862,2020-04-12 05:13:38,['COVID'],COVID,38.5816,-121.4944,SAC
1249199802564345856,Víctor R. Rodríguez,Burglary - Wanted Person who stole a COVID-19 specimen that was awaiting lab testing. Specimen was later located at a CVS Pharmacy. Anyone with information about this individual contact Davis Police Department at 530-747-5400 @cityofdavispdpic.twitter.com/2OwhnED8Qv,https://twitter.com/VictorRTafoya/status/1249199802564345856,2020-04-12 04:56:56,[],COVID,38.5816,-121.4944,SAC
