tweet_id,username,text,tweet_date,hashtag,tweet_url,search_term,lat,long,region
1240396433024483330,BROTHER ERK,"due to the impact of covid-19, all of my workouts will be prison workouts until further notice. i’ll see y’all on the other side.",2020-03-18 21:55:29,[],https://twitter.com/ericschieberjr/status/1240396433024483330,COVID,39.7285,-121.8375,CHICO
1240382417895997440,"Migrant Education, Region 2",El condado de Yolo emite orden de refugio en el lugar para reducir el riesgo de contagio del COVID-19. https://twitter.com/YoloCountyCA/status/1240338632814268420 …,2020-03-18 20:59:48,[],https://twitter.com/MERegion2/status/1240382417895997440,COVID,39.7285,-121.8375,CHICO
1240260830991548418,SmodKing,"@POTUS Given COVID-19 and most flu viruses originate in China, shouldn’t the USA and world send China the bill for our losses?",2020-03-18 12:56:39,[],https://twitter.com/smodking/status/1240260830991548418,COVID,39.7285,-121.8375,CHICO
1240396433024483330,BROTHER ERK,"due to the impact of covid-19, all of my workouts will be prison workouts until further notice. i’ll see y’all on the other side.",2020-03-18 21:55:29,[],https://twitter.com/ericschieberjr/status/1240396433024483330,COVID,39.7285,-121.8375,CHICO
1240382417895997440,"Migrant Education, Region 2",El condado de Yolo emite orden de refugio en el lugar para reducir el riesgo de contagio del COVID-19. https://twitter.com/YoloCountyCA/status/1240338632814268420 …,2020-03-18 20:59:48,[],https://twitter.com/MERegion2/status/1240382417895997440,COVID,39.7285,-121.8375,CHICO
1240260830991548418,SmodKing,"@POTUS Given COVID-19 and most flu viruses originate in China, shouldn’t the USA and world send China the bill for our losses?",2020-03-18 12:56:39,[],https://twitter.com/smodking/status/1240260830991548418,COVID,39.7285,-121.8375,CHICO
1238898186917482497,Sparkles Are Maid,"Worried about #Covid-19 ? Let Sparkles Are Maid clean you’re home, and put your worries at ease! Book instantly now at http://www.sparklesaremaid.com 
#sparklesaremaid #house #cleaning #chico #premier #home #cleaning @… https://www.instagram.com/p/B9uXh9fglC_/?igshid=1bgb0h8ku9uf7 …",2020-03-14 18:42:00,"['Covid', 'sparklesaremaid', 'house', 'cleaning', 'chico', 'premier', 'home', 'cleaning']",https://twitter.com/Sparklesaremaid/status/1238898186917482497,COVID,39.7285,-121.8375,CHICO
1238898186917482497,Sparkles Are Maid,"Worried about #Covid-19 ? Let Sparkles Are Maid clean you’re home, and put your worries at ease! Book instantly now at http://www.sparklesaremaid.com 
#sparklesaremaid #house #cleaning #chico #premier #home #cleaning @… https://www.instagram.com/p/B9uXh9fglC_/?igshid=1bgb0h8ku9uf7 …",2020-03-14 18:42:00,"['Covid', 'sparklesaremaid', 'house', 'cleaning', 'chico', 'premier', 'home', 'cleaning']",https://twitter.com/Sparklesaremaid/status/1238898186917482497,COVID,39.7285,-121.8375,CHICO
1242225460647321601,Chico Police Dept.,Follow the link to the City of Chico COVID 19 Press Briefing and information regarding public safety response. https://www.facebook.com/OfficialCityofChico/videos/875224276249889/?vh=e&d=n …. @ChicoCityof @ChicoFD #chicoca #COVID19 #SocialDistancing #publicsafetypic.twitter.com/0Cm9Y6s389,2020-03-23 23:03:23,"['chicoca', 'COVID19', 'SocialDistancing', 'publicsafetypic']",https://twitter.com/ChicoPolice/status/1242225460647321601,COVID,39.7285,-121.8375,CHICO
1242225460647321601,Chico Police Dept.,Follow the link to the City of Chico COVID 19 Press Briefing and information regarding public safety response. https://www.facebook.com/OfficialCityofChico/videos/875224276249889/?vh=e&d=n …. @ChicoCityof @ChicoFD #chicoca #COVID19 #SocialDistancing #publicsafetypic.twitter.com/0Cm9Y6s389,2020-03-23 23:03:23,"['chicoca', 'COVID19', 'SocialDistancing', 'publicsafetypic']",https://twitter.com/ChicoPolice/status/1242225460647321601,COVID,39.7285,-121.8375,CHICO
1241099293089337344,F. Her.,"If you’re in chico make sure & stop by show love to my brothers! 
Yes we are still open! Due to Covid-19 we will only be doing take-out orders, you can check out our menu online at http://losarcoschico.com  or give us a call at 530-891-0700! Thank you for your great support!",2020-03-20 20:28:24,[],https://twitter.com/mriahernandez/status/1241099293089337344,COVID,39.7285,-121.8375,CHICO
1240804927540064256,Andrew,@GuinnessIreland Found the cure to COVID-19 #coronavirus #coronasucksanywaypic.twitter.com/8iY1kc16M0,2020-03-20 00:58:42,"['coronavirus', 'coronasucksanywaypic']",https://twitter.com/Cessna530/status/1240804927540064256,COVID,39.7285,-121.8375,CHICO
1241099293089337344,F. Her.,"If you’re in chico make sure & stop by show love to my brothers! 
Yes we are still open! Due to Covid-19 we will only be doing take-out orders, you can check out our menu online at http://losarcoschico.com  or give us a call at 530-891-0700! Thank you for your great support!",2020-03-20 20:28:24,[],https://twitter.com/mriahernandez/status/1241099293089337344,COVID,39.7285,-121.8375,CHICO
