tweet_id,username,text,tweet_date,tweet_url,search_term
1235353163340738560,Christian Carranza,BRO ULTRA GOT CANCELLED BECAUSE OF COVID-19?!? I hope EDC doesn’t get cancelled... but it might,2020-03-04 23:55:20,https://twitter.com/calcchaos23/status/1235353163340738560,COVID
1235331568719327234,Dan Shaw,I love how the @wafflejs team is handle #Covid_19 readiness.https://twitter.com/wafflejs/status/1235319053390094336 …,2020-03-04 22:29:31,https://twitter.com/dshaw/status/1235331568719327234,COVID
1235331328637390848,John C. Baker,"At the SamTrans Board Meeting. CEO Jim Hartnett says SamTrans is coordinating with the MTC and public health agencies about #Covid_19, but “relatively low risk at this time.” Cites daily “hospital grade” cleaning of buses and operator training.pic.twitter.com/2dQHs55mti – at SamTrans Headquarters",2020-03-04 22:28:34,https://twitter.com/jcb10/status/1235331328637390848,COVID
1235324319909240837,CEE-$$$,B4 and after picture getting it detailed. #WarrenDropOut #BernieForPresident #coronavirus #RiggedDNC #Covid_19 #Covid_19 #Covid_19 #RiggedElection #CoronaAlert #WarrenDemocrat #WednesdayWisdom #WednesdayMotivation #COVID19seattle #WallpaperWednesday #lauvxbts #WednesdayVibespic.twitter.com/DleWhJcMyg – at High Street Car Wash,2020-03-04 22:00:43,https://twitter.com/cee_mula/status/1235324319909240837,COVID
1235321496035381249,Abhinav KR,"Literally every other country : How do we protect our citizens from #Covid_19  

America : We are worried about reduced sales from the richest company in the world.https://www-wsj-com.cdn.ampproject.org/v/s/www.wsj.com/amp/articles/rapid-spread-of-coronavirus-tests-apples-china-dependency-11580910743?amp_js_v=a3&amp_gsa=1&usqp=mq331AQFKAGwASA%3D#aoh=15833570583635&referrer=https%3A%2F%2Fwww.google.com&amp_tf=From%20%251%24s&ampshare=https%3A%2F%2Fwww.wsj.com%2Farticles%2Frapid-spread-of-coronavirus-tests-apples-china-dependency-11580910743 …",2020-03-04 21:49:30,https://twitter.com/abhinav_kr/status/1235321496035381249,COVID
1235320157746143232,Hazel Ho,"Past: employees ask to WFH and are told it's not possible...""against company policy"" 

Insert COVID-19

Present: new company policy = employers restrict travel and highly suggest employees to work from home.

Hopefully this starts a new wave of flexible working policies. https://twitter.com/jack/status/1234932908772642816 …",2020-03-04 21:44:11,https://twitter.com/hazel_ho/status/1235320157746143232,COVID
1235318401637199873,Chris Colin,"Surfing Election Profit Makers’ waves of joy-it’s-back and sorrow-it’ll-end. COVID-19 spinoff, @StarleeKine and @david_rees and John Kimball?",2020-03-04 21:37:12,https://twitter.com/chriscolin3000/status/1235318401637199873,COVID
1235309067029098497,Kate Clark,"Rent The Runway is addressing #COVID19 concerns in email to customers: “according to Harvard Health, there is currently no evidence that COVID-19 can be transmitted from soft surfaces like fabric or carpet to humans.”",2020-03-04 21:00:07,https://twitter.com/KateClarkTweets/status/1235309067029098497,COVID
1235302351939997698,Kristoffer Santucci,"It's just getting started, better to be over prepared than under prepared. #Covid_19 #COVID19 #CoronaAlert #healthcarepic.twitter.com/wWmsAlPLLj",2020-03-04 20:33:26,https://twitter.com/RealEstateRuler/status/1235302351939997698,COVID
1235293866988838915,Andre Watson 🧬💊💉,"1) testing, 2) rapid vaccine development, 3) every form of therapeutic intervention. This is bigger than #Covid_19 and this kind of investment into the biotech ecosystem is sorely needed for enabling faster response times not just to this disease, but many other applications.",2020-03-04 19:59:43,https://twitter.com/nanogenomic/status/1235293866988838915,COVID
1235293140589989890,Andre Watson 🧬💊💉,"Nothing actionable from a vaccine or diagnostics approach is going to be implemented in 2 weeks. According to the current trajectory, in 2 weeks we will have dozens of deaths and in 8 weeks we will have millions of people and thousands of deaths of  people with #Covid_19 here.",2020-03-04 19:56:50,https://twitter.com/nanogenomic/status/1235293140589989890,COVID
1235292905981562880,Office Yoga,COVID has you working from home?  We’ll meet you there. Ask about our Live Stream options @TwitterBoston @TwitterBoulder @TwitterDC @TwitterSF @TwitterSeattle @TwitterChicago @TwitterNYC @TwitterLApic.twitter.com/msdLIFgoLw,2020-03-04 19:55:54,https://twitter.com/office__yoga/status/1235292905981562880,COVID
1235291689822179331,Andre Watson 🧬💊💉,This funding does exist in the form of SBIRs and grants — and NIH / NIAID does make their facilities available free of cost to companies. The issue is deploying “emergency grant funding” for solving issues around this. There is no explicit budget for #Covid_19 in the gov’t yet.,2020-03-04 19:51:04,https://twitter.com/nanogenomic/status/1235291689822179331,COVID
1235290343270215683,Kieran Senior,They didn’t want to test me for covid so who knows. Must be regular flu.,2020-03-04 19:45:43,https://twitter.com/kieransenior/status/1235290343270215683,COVID
1235290202769420288,Erin @🏠 with 📖,"Really though, should we be any more concerned about COVID-19 then the flu? I feel like they are on par with each other... #Covid_19 @CDCgov",2020-03-04 19:45:09,https://twitter.com/Allonsy_Erin/status/1235290202769420288,COVID
1235290174835298305,Ed Sanchez,Omg! Covid? Or just regular flu? I hope you get better soon!,2020-03-04 19:45:02,https://twitter.com/edwardsanchez/status/1235290174835298305,COVID
1235290159769423876,Andre Watson 🧬💊💉,"Comparing Ebola to #Covid_19 is also ill-informed. Ebola is very lethal and very contagious, however it is clear when someone has Ebola. #SARS_COV_2 is transmissible during asymptomatic stages and death can take more than a month. You can feel normal for 2+ weeks while having it.",2020-03-04 19:44:59,https://twitter.com/nanogenomic/status/1235290159769423876,COVID
1235353163340738560,Christian Carranza,BRO ULTRA GOT CANCELLED BECAUSE OF COVID-19?!? I hope EDC doesn’t get cancelled... but it might,2020-03-04 23:55:20,https://twitter.com/calcchaos23/status/1235353163340738560,COVID
1235331568719327234,Dan Shaw,I love how the @wafflejs team is handle #Covid_19 readiness.https://twitter.com/wafflejs/status/1235319053390094336 …,2020-03-04 22:29:31,https://twitter.com/dshaw/status/1235331568719327234,COVID
1235331328637390848,John C. Baker,"At the SamTrans Board Meeting. CEO Jim Hartnett says SamTrans is coordinating with the MTC and public health agencies about #Covid_19, but “relatively low risk at this time.” Cites daily “hospital grade” cleaning of buses and operator training.pic.twitter.com/2dQHs55mti – at SamTrans Headquarters",2020-03-04 22:28:34,https://twitter.com/jcb10/status/1235331328637390848,COVID
1235324319909240837,CEE-$$$,B4 and after picture getting it detailed. #WarrenDropOut #BernieForPresident #coronavirus #RiggedDNC #Covid_19 #Covid_19 #Covid_19 #RiggedElection #CoronaAlert #WarrenDemocrat #WednesdayWisdom #WednesdayMotivation #COVID19seattle #WallpaperWednesday #lauvxbts #WednesdayVibespic.twitter.com/DleWhJcMyg – at High Street Car Wash,2020-03-04 22:00:43,https://twitter.com/cee_mula/status/1235324319909240837,COVID
1235321496035381249,Abhinav KR,"Literally every other country : How do we protect our citizens from #Covid_19  

America : We are worried about reduced sales from the richest company in the world.https://www-wsj-com.cdn.ampproject.org/v/s/www.wsj.com/amp/articles/rapid-spread-of-coronavirus-tests-apples-china-dependency-11580910743?amp_js_v=a3&amp_gsa=1&usqp=mq331AQFKAGwASA%3D#aoh=15833570583635&referrer=https%3A%2F%2Fwww.google.com&amp_tf=From%20%251%24s&ampshare=https%3A%2F%2Fwww.wsj.com%2Farticles%2Frapid-spread-of-coronavirus-tests-apples-china-dependency-11580910743 …",2020-03-04 21:49:30,https://twitter.com/abhinav_kr/status/1235321496035381249,COVID
1235320157746143232,Hazel Ho,"Past: employees ask to WFH and are told it's not possible...""against company policy"" 

Insert COVID-19

Present: new company policy = employers restrict travel and highly suggest employees to work from home.

Hopefully this starts a new wave of flexible working policies. https://twitter.com/jack/status/1234932908772642816 …",2020-03-04 21:44:11,https://twitter.com/hazel_ho/status/1235320157746143232,COVID
1235318401637199873,Chris Colin,"Surfing Election Profit Makers’ waves of joy-it’s-back and sorrow-it’ll-end. COVID-19 spinoff, @StarleeKine and @david_rees and John Kimball?",2020-03-04 21:37:12,https://twitter.com/chriscolin3000/status/1235318401637199873,COVID
1235309067029098497,Kate Clark,"Rent The Runway is addressing #COVID19 concerns in email to customers: “according to Harvard Health, there is currently no evidence that COVID-19 can be transmitted from soft surfaces like fabric or carpet to humans.”",2020-03-04 21:00:07,https://twitter.com/KateClarkTweets/status/1235309067029098497,COVID
1235302351939997698,Kristoffer Santucci,"It's just getting started, better to be over prepared than under prepared. #Covid_19 #COVID19 #CoronaAlert #healthcarepic.twitter.com/wWmsAlPLLj",2020-03-04 20:33:26,https://twitter.com/RealEstateRuler/status/1235302351939997698,COVID
