tweet_id,username,text,tweet_date,tweet_url,search_term,lat,long,region
1237890507163852800,Amy Lotven,MA/WA open new SEPs due to COVID-19 (MA thru 4/25 & WA thru 4/25). CMS tells IHP no Covid-specific SEP at this time but consumers can visit http://healthcare.gov  to see if they qualify for other reasons. (This could change & also expect more SBMs to follow suit) @charles_gabahttps://twitter.com/InHealthPolicy/status/1237880491610501120 …,2020-03-11 23:57:50,https://twitter.com/amylotven/status/1237890507163852800,COVID,34.0522,-118.2437,LA
1237889441043075072,The Miseducated Podcast,COVID-99 and the 2000.,2020-03-11 23:53:36,https://twitter.com/MiseducatedPod/status/1237889441043075072,COVID,34.0522,-118.2437,LA
1237888964570124288,DividendDougNation,"If anything can ward off Covid-19, I am betting the profoundly pungent Giant Garlic Fries would do the trick - if they don’t kill you first!",2020-03-11 23:51:42,https://twitter.com/DivDougNation/status/1237888964570124288,COVID,34.0522,-118.2437,LA
1237888594179547137,coconutassbitch,Is one of the symptoms of COVID-19 not using your turn signals? Because goddam.,2020-03-11 23:50:14,https://twitter.com/jeanniebeaniie/status/1237888594179547137,COVID,34.0522,-118.2437,LA
1237888424138248198,James D. (Lord Falconis),@FaithlessForum Y'all reconsidering due to Covid-19?,2020-03-11 23:49:33,https://twitter.com/TheLordFalconis/status/1237888424138248198,COVID,34.0522,-118.2437,LA
1237884855968362496,☆*:.｡.bri.｡.:*☆,My mom doesn’t want me going to the NCT concert since they announced the Covid-19 being a pandemic. I don’t know what to do,2020-03-11 23:35:23,https://twitter.com/Shister_91/status/1237884855968362496,COVID,34.0522,-118.2437,LA
1237883704212508673,Jay,"Should I feel bad for my uneducated, ignorant friends that continue to live in fear/denial over COVID-19? Hope y’all don’t get sick ",2020-03-11 23:30:48,https://twitter.com/Jaybot/status/1237883704212508673,COVID,34.0522,-118.2437,LA
1237881724203233283,Jeff Yang,Social Securiry is 84 years old so it definitely is in the high risk zone for fatality from COVID https://twitter.com/dcpetterson/status/1237754265051041792 …,2020-03-11 23:22:56,https://twitter.com/originalspin/status/1237881724203233283,COVID,34.0522,-118.2437,LA
1237879894396129280,Jose deJesus Legaspi,The second most expert of everythingologist is searching in AOL search engine COVID-19 as far back as 1990s if it existed and how it was treated. Sarcasm intended. @realDonaldTrump @jaredkushnerhttps://twitter.com/RosieGray/status/1237849023790239752 …,2020-03-11 23:15:40,https://twitter.com/jdjleg/status/1237879894396129280,COVID,34.0522,-118.2437,LA
1237877291591450624,🤍,"A design i came up with to draw awareness to the recent spread of the #Coronavirus Disease (COVID-19) outbreak. “The total number of global cases has surpassed 120,000, including more than 4,300 fatalities. Over 60,000 patients are reported to have recovered.”",2020-03-11 23:05:19,https://twitter.com/oxphur/status/1237877291591450624,COVID,34.0522,-118.2437,LA
1237876780658118657,living dead girl,The doctor at my job today said she hopes the boomers get COVID-19 ,2020-03-11 23:03:17,https://twitter.com/lsandyyy/status/1237876780658118657,COVID,34.0522,-118.2437,LA
1237871576797736962,resolute messiah,quick!!! hold my hands so you don’t touch anything with the covid-19 virus and stay safe!!,2020-03-11 22:42:37,https://twitter.com/the1andonlykow/status/1237871576797736962,COVID,34.0522,-118.2437,LA
1237870182753644544,pierre,"Dear party invitees, 

To ensure maximum safety at my party and the containment of the disease known and COVID-19, wash your damn hands bitches",2020-03-11 22:37:04,https://twitter.com/cartiernchill/status/1237870182753644544,COVID,34.0522,-118.2437,LA
1237864741642493952,"Eric H Yang, MD",Coronavirus: WHO classifies COVID-19 as a pandemic #Coronavirushttps://twitter.com/i/events/1219057585707315201 …,2020-03-11 22:15:27,https://twitter.com/datsunian/status/1237864741642493952,COVID,34.0522,-118.2437,LA
1237864634469814272,Lili Bosse,I know this is hard times for us all. What I love most about our city is that we are truly a community that is a family and we come together even stronger . Today we are announcing a Mayor City Council COVID -19 (… https://www.instagram.com/p/B9nABK_HUXE/?igshid=1wgz30htibgh1 …,2020-03-11 22:15:01,https://twitter.com/LiliBosse1/status/1237864634469814272,COVID,34.0522,-118.2437,LA
1237864278486474752,Diane Pucin,But did he have COVID? https://twitter.com/reviewjournal/status/1237863369522081792 …,2020-03-11 22:13:37,https://twitter.com/DianePucin/status/1237864278486474752,COVID,34.0522,-118.2437,LA
1237863959413190661,Dr. Kathie Allen #DemCast,"Everyday, the possibility of this COVID slipping completely out of control deepens. We need to be able to test freely instead of adhering to outdated and overly strict guidelines. Where’s COVID-19? Who knows. #WhereIsCovid?",2020-03-11 22:12:20,https://twitter.com/kathieallenmd/status/1237863959413190661,COVID,34.0522,-118.2437,LA
1237863604428267521,Dr. Douglass Moss,"All schools in MVSD are open for March 12th. No anticipated closures, interruptions or cancellations are scheduled at this time. Please visit our website for the latest information on COVID-19 and our schools. #MtnViewSUP",2020-03-11 22:10:56,https://twitter.com/MtnViewSUP/status/1237863604428267521,COVID,34.0522,-118.2437,LA
1237863522807107588,cass,the idea of having all my classes online bc of covid sounded cool at first bc I drive an hour just to go to school but I remembered that I literally fail all my online classes so I might as well drop out now,2020-03-11 22:10:36,https://twitter.com/cassidystevenss/status/1237863522807107588,COVID,34.0522,-118.2437,LA
1241152126224457729,Travis Miguel,"Situation is beyond dire and EVERYONE is hurting.  If you can, please make a purchase or donate to help our music industry.  Proceeds will go to those affected in our industry thru Grammy’s COVID-19 relief fund.  Stay safe and sane.  https://rockworldmerch.myshopify.com/ pic.twitter.com/gDbA1P0uRG",2020-03-20 23:58:21,https://twitter.com/Travismiguel/status/1241152126224457729,COVID,34.0522,-118.2437,LA
1241151484596604931,Luis Matias,I'm also not working either due to COVID 19 and I also work during the school day,2020-03-20 23:55:48,https://twitter.com/Matiasluis2077/status/1241151484596604931,COVID,34.0522,-118.2437,LA
