tweet_id,username,text,tweet_date,tweet_url,search_term
1240426825559363584,bubba,"I don’t understand why racist people are calling all Asians across the world Chinese and physically attack, stab, harrass them for “starting COVID-19”

I don’t understand why only Republican politicians feel the need to deliberately go out of their way to call it “Chinese virus” https://twitter.com/ChuckGrassley/status/1240245244169420800 …",2020-03-18 23:56:15,https://twitter.com/willthechen/status/1240426825559363584,COVID
1240426058718957568,Shay,I’ve been saying that we should not forget our homeless community because the matter and they are just as susceptible to COVID-19 as everyone else. See my previous tweets about remembering the homeless. https://twitter.com/thereal_Shay2/status/1240425562411134977 …,2020-03-18 23:53:13,https://twitter.com/thereal_Shay2/status/1240426058718957568,COVID
1240422694623105025,Kirstie,"I'm supposed to be on a plane to Cali right now, but with the current COVID-19 situation, I knew it wasn't the right time and canceled my trip. It's just not worth the risk (even if flights are still happening) and… https://www.instagram.com/p/B95MyylA_RM/?igshid=11xv25gid303l …",2020-03-18 23:39:50,https://twitter.com/kirstiefchan/status/1240422694623105025,COVID
1240422415366144000,Masaru (wfh🏡),サンタクララカウンティから COVID-19 で大変だけど Property Tax の期限は 4/10 で延ばさないからちゃんと払ってねってメール,2020-03-18 23:38:44,https://twitter.com/masapong/status/1240422415366144000,COVID
1240420265684660224,Girl Alex,"To the ppl either next door or upstairs who have listened NONSTOP to @boniver & @TheNational for 3 days....

if COVID doesn’t take us...your music might ",2020-03-18 23:30:11,https://twitter.com/grlalx/status/1240420265684660224,COVID
1240419735939846144,Colleen Wang,"#Day2 #socialdistancing #sfrealtor #newhome #stunningview #winelover #covid_19

San Francisco county has been ordered to #shelterinplace until 4/7.

Instead of hosting public and private showings, I do… https://www.instagram.com/p/B95LcjonuCI/?igshid=1pr0l9bzcjczx …",2020-03-18 23:28:05,https://twitter.com/SFColleenWang/status/1240419735939846144,COVID
1240419135265239042,Mike Shapiro,Marketing ideas in the age of COVID @DanDShapirohttps://twitter.com/normative/status/1240344122961137666 …,2020-03-18 23:25:42,https://twitter.com/Mike_Shapiro/status/1240419135265239042,COVID
1240416049385762816,🦚,"COVID-19 
CALL ME COVID-19",2020-03-18 23:13:26,https://twitter.com/Marihunna/status/1240416049385762816,COVID
1240411554660659201,liv,"#Stanford isn't standing behind their nurses. This is negligent. These policies will have employees coming to work sick, risking further exposure to others. Reminder SHC is in Santa Clara County  - the county with the most COVID-19 cases in the state.

#medtwitter #COVID19pic.twitter.com/qNsFVij0mq",2020-03-18 22:55:35,https://twitter.com/livyjaygee/status/1240411554660659201,COVID
1240409541088432129,Krista 😸,"I am super freaked out by COVID-19. I live in Bay Area, so shelter in place orders, but am deemed an essential worker so awaiting callback to office. I can't visit my elderly mother. I have had a stress headache for 6 days. I am mostly stressed by fact that many around me are NOT",2020-03-18 22:47:34,https://twitter.com/durantigger/status/1240409541088432129,COVID
1240408888555405313,Sean C. McGill,Hugely surprised the same a$$hat who tweeted about the #coronavirus with a Corona beer on his extended weekend is now parroting the racist messaging of an incompetent White House.  Let’s go with #TrumpVirus as a more apropos alt name for COVID-19 https://twitter.com/Tanvim/status/1240372682778181640 …,2020-03-18 22:44:59,https://twitter.com/scmcgill23/status/1240408888555405313,COVID
1240407890080366592,Casey Newton,"If Facebook take questions from the press on COVID-19 response, so can Amazon, Google, and Twitter. All three are vital public infrastructure now. Would love to hear from — and have a chance to ask questions of — all three. Regularly.",2020-03-18 22:41:01,https://twitter.com/CaseyNewton/status/1240407890080366592,COVID
1240406298249908225,Chrystal,"@splunk built a public dashboard that queries @JohnsHopkinsSPH data that anyone can use to understand the spread of #COVID 
https://covid-19.splunkforgood.com/coronavirus__covid_19_ …",2020-03-18 22:34:41,https://twitter.com/chrystalzou/status/1240406298249908225,COVID
1240402835075981314,desperation pie pageant,Covid Cathy (or was there already a Cathy?),2020-03-18 22:20:56,https://twitter.com/mickiemangle/status/1240402835075981314,COVID
1240401866816655361,B.Lew,"It’s PE time #homeschooling #basics #goodform #basketball #covid_19 @ San Bruno, California https://www.instagram.com/p/B95DUeIjTPjXxbGrxX80LW3uJELSCr6T5CJbJc0/?igshid=1gk2gl2h5jqct …",2020-03-18 22:17:05,https://twitter.com/bigblewwho/status/1240401866816655361,COVID
1240400824901173248,Nacho®,And after COVID-19 crisis is long over and all is safe I’m having a giant party and inviting everyone to come play!!! This was a 20 year dream to have a giant ball pit. Super excited to hang with friends in it. Building the netting structure this weekend out of special color PVC. https://twitter.com/NachoHusky/status/1240314464995430400 …,2020-03-18 22:12:56,https://twitter.com/NachoHusky/status/1240400824901173248,COVID
1240399213156085761,Courtney Maxwell,"Day 2 of the #covid_19 #coronavirus #socialdistancing I got the rain gutters ready for what Mother Nature brings. #honeydolist #preparedontpanic @ San Jose, California https://www.instagram.com/p/B95CHYbpEvi/?igshid=97ualu6aflso …",2020-03-18 22:06:32,https://twitter.com/maxfit/status/1240399213156085761,COVID
1240426825559363584,bubba,"I don’t understand why racist people are calling all Asians across the world Chinese and physically attack, stab, harrass them for “starting COVID-19”

I don’t understand why only Republican politicians feel the need to deliberately go out of their way to call it “Chinese virus” https://twitter.com/ChuckGrassley/status/1240245244169420800 …",2020-03-18 23:56:15,https://twitter.com/willthechen/status/1240426825559363584,COVID-19
1240426058718957568,Shay,I’ve been saying that we should not forget our homeless community because the matter and they are just as susceptible to COVID-19 as everyone else. See my previous tweets about remembering the homeless. https://twitter.com/thereal_Shay2/status/1240425562411134977 …,2020-03-18 23:53:13,https://twitter.com/thereal_Shay2/status/1240426058718957568,COVID-19
1240424694307684352,Maria Sestito,"#Journalism, right when we rely on it most, is taking some #COVID19 hits https://twitter.com/JayCridlin/status/1240388482096340993 …",2020-03-18 23:47:47,https://twitter.com/RiaSestito/status/1240424694307684352,COVID-19
1240423435886452737,MayaEsparzaSJ,"Want to know how to help? Visit http://SiliconValleyStrong.org  More info in the newsletter! 

https://mailchi.mp/sanjoseca/how-to-help-silicon-valley-strong?e=7eabb3173d …
#SiliconValleyStrong #SanJose #COVID19 #Volunteerpic.twitter.com/rljKM52NvE – at Second Harvest Food Bank",2020-03-18 23:42:47,https://twitter.com/MayaEsparzaSJ/status/1240423435886452737,COVID-19
1240422960801800193,Maru Ahues Bouza,"Success of home schooling schedule day 1: , feeling great. Day 2: all day meeting, results 80%, still okay. Today: no yoga, no reading, very little math, no Duolingo. How are we going to survive for weeks like this?? #COVID19 #Homeschooling",2020-03-18 23:40:54,https://twitter.com/mabouza/status/1240422960801800193,COVID-19
1240422694623105025,Kirstie,"I'm supposed to be on a plane to Cali right now, but with the current COVID-19 situation, I knew it wasn't the right time and canceled my trip. It's just not worth the risk (even if flights are still happening) and… https://www.instagram.com/p/B95MyylA_RM/?igshid=11xv25gid303l …",2020-03-18 23:39:50,https://twitter.com/kirstiefchan/status/1240422694623105025,COVID-19
1240422415366144000,Masaru (wfh🏡),サンタクララカウンティから COVID-19 で大変だけど Property Tax の期限は 4/10 で延ばさないからちゃんと払ってねってメール,2020-03-18 23:38:44,https://twitter.com/masapong/status/1240422415366144000,COVID-19
1240422229206110208,SonyaRita ☮️,@FoxNews y’all brain dead #StupidPeople #TrumpLiedPeopleDied #COVID19 https://twitter.com/washingtonpost/status/1240257271353016320 …,2020-03-18 23:38:00,https://twitter.com/Sonya_Ritaa/status/1240422229206110208,COVID-19
1240421536382586880,Maru Ahues Bouza,This is why so many people thought this was a hoax and still may think it is because they only get their news and information from Fox News. #COVID19 https://twitter.com/joshbloch/status/1240339715309604864 …,2020-03-18 23:35:14,https://twitter.com/mabouza/status/1240421536382586880,COVID-19
1240421243112677376,Billy Higgins,And it’s a great listen in the car if you have to brave the storm and get to a grocery store or doctor... #FactsNotFear #COVID19 #coronavirus https://twitter.com/erincoscarelli/status/1240050658197172225 …pic.twitter.com/34kfWLbMSD,2020-03-18 23:34:04,https://twitter.com/GammaE35/status/1240421243112677376,COVID-19
1240419735939846144,Colleen Wang,"#Day2 #socialdistancing #sfrealtor #newhome #stunningview #winelover #covid_19

San Francisco county has been ordered to #shelterinplace until 4/7.

Instead of hosting public and private showings, I do… https://www.instagram.com/p/B95LcjonuCI/?igshid=1pr0l9bzcjczx …",2020-03-18 23:28:05,https://twitter.com/SFColleenWang/status/1240419735939846144,COVID-19
1240419535406030848,Hazel Ho,Enviously looking at all the dog walkers who can legitimately go out 3x a day. #ShelterInPlace #covid19 pic.twitter.com/ygyewjgi0Q,2020-03-18 23:27:17,https://twitter.com/hazel_ho/status/1240419535406030848,COVID-19
1240418749666086912,Chris Messina,"/ @Foursquare has gathered interesting foot traffic data that show the impact of #COVID19 on different types of businesses… 

Source & additional context: https://enterprise.foursquare.com/intersections/article/understanding-the-impact-of-covid-19/ …

/cc @dens",2020-03-18 23:24:10,https://twitter.com/chrismessina/status/1240418749666086912,COVID-19
1240417411901186048,Trevor Cornwell,Egg shelf #COVID19 pic.twitter.com/P96rd3qqkH – at Trader Joe's,2020-03-18 23:18:51,https://twitter.com/trevorcornwell/status/1240417411901186048,COVID-19
1240426397429948416,Ændy-12,"Not survive Corona, survive each other",2020-03-18 23:54:33,https://twitter.com/awejones/status/1240426397429948416,Corona
1240426109046370304,Chris Schachern,Honestly I wish this corona outbreak would rid the world of idiots like these kids,2020-03-18 23:53:25,https://twitter.com/ChrisSchachern/status/1240426109046370304,Corona
1240423928343846915,Linda 💋,Guess I made a good decision in putting my daughter in homeschool before this whole Corona Virus crap started!! Already ordered her desk and desk chair and her headset! Anything for my child to continue her education even if it’s a home!!!,2020-03-18 23:44:45,https://twitter.com/lin_duh80/status/1240423928343846915,Corona
1240422527903531008,Ben Griffey Jr,Fasho gotta drop my goddaughter her gift from corona York anyway,2020-03-18 23:39:11,https://twitter.com/TRENDYBENNY/status/1240422527903531008,Corona
1240416529541238784,CAS,RIP to Corona beer branding,2020-03-18 23:15:21,https://twitter.com/speakproper/status/1240416529541238784,Corona
1240414874619899904,Talia Jade Sourkes,Watch them all get corona,2020-03-18 23:08:46,https://twitter.com/tjroxs95/status/1240414874619899904,Corona
1240414502161494016,filipe,"Triste de constatar que o Brasil é a nova Itália em termos de números do corona. Fiquem em casa, Brasil. #coronavirus #coronavirusbrasil",2020-03-18 23:07:17,https://twitter.com/flpc/status/1240414502161494016,Corona
1240409876288790529,Ian Smith,"1 to 2019
BC = Before Christ

2020
BC = Before Corona",2020-03-18 22:48:54,https://twitter.com/SkyCapture/status/1240409876288790529,Corona
1240408888555405313,Sean C. McGill,Hugely surprised the same a$$hat who tweeted about the #coronavirus with a Corona beer on his extended weekend is now parroting the racist messaging of an incompetent White House.  Let’s go with #TrumpVirus as a more apropos alt name for COVID-19https://twitter.com/Tanvim/status/1240372682778181640 …,2020-03-18 22:44:59,https://twitter.com/scmcgill23/status/1240408888555405313,Corona
1240406591486275589,Khadijah,"I can’t remember what we talked about before Corona. 
#Quarantine #QuarantineAndChill #QuarantineBae #QuarantineWatchParty",2020-03-18 22:35:51,https://twitter.com/officialkaaay_/status/1240406591486275589,Corona
1240406571554914309,Daniel Rodriguez,Bush did 911 and Trump did Corona... pass it on,2020-03-18 22:35:46,https://twitter.com/danngoofed/status/1240406571554914309,Corona
1240406440365490177,nicked,"How are people still talking about corona like it’s fake, I literally saw some at the store bruv pic.twitter.com/ETB3pbN11x",2020-03-18 22:35:15,https://twitter.com/NickAshley12/status/1240406440365490177,Corona
1240405696639893504,rachy,i wna make sure ur good during this whole corona shit but u seem to be doin jus fine ,2020-03-18 22:32:18,https://twitter.com/rachsakurai/status/1240405696639893504,Corona
1240404488609038337,dont call me bean,we in corona land now,2020-03-18 22:27:30,https://twitter.com/beanbun_/status/1240404488609038337,Corona
1240403365097623562,Jenny,"Once this whole pandemic is over, if we make it out alive, I’m quitting my job. Unfortunately, corona delayed my plans a bit. Lol",2020-03-18 22:23:02,https://twitter.com/GullyYen/status/1240403365097623562,Corona
1240398825992396802,JB 🌵,This corona virus shit seems hella shady ngl,2020-03-18 22:05:00,https://twitter.com/jbizzlebaird/status/1240398825992396802,Corona
1240427290946703360,bernie got unemployed americans an extra $600/week,Coronavirus Quarantine day 5: kinda tempted to eat a stick of butter just cuz,2020-03-18 23:58:06,https://twitter.com/CollinStraka/status/1240427290946703360,Coronavirus
1240426994363289600,Rafa Mayoral.,"Además de un gran profesor, Montoliu es un genial comunicador, no os perdáis su vídeo con piezas de Tente para explicar la técnica de la PCR y el diagnóstico del Coronavirus. Genial! https://twitter.com/LluisMontoliu/status/1240424384113885185 …",2020-03-18 23:56:56,https://twitter.com/anchoa78/status/1240426994363289600,Coronavirus
1240425967551574016,Ro Parry,Didn’t we learn that ships and coronavirus don’t mix well? Bad combo!,2020-03-18 23:52:51,https://twitter.com/RougeParry/status/1240425967551574016,Coronavirus
1240425325772689408,John DM,#coronavirus #inners #Maddow @SenFeinstein @SenKamalaHarris @SpeakerPelosihttps://twitter.com/BillAckman/status/1240244507246919681 …,2020-03-18 23:50:18,https://twitter.com/Libertine50/status/1240425325772689408,Coronavirus
1240424206270992385,"Mary Bernstein, MSAJS",@realDonaldTrump @LionelMedia @RealJamesWoods Twitter attempting to impose cyber Coronavirus restrictions online to me as well. As if we are not enduring enough in the SF Bay Area Shelter in Place lockdown! Lying to my followers stating I am restricted user and are they sure view pic.twitter.com/dQMdeZR5AM,2020-03-18 23:45:51,https://twitter.com/MaryBernstein14/status/1240424206270992385,Coronavirus
1240423928343846915,Linda 💋,Guess I made a good decision in putting my daughter in homeschool before this whole Corona Virus crap started!! Already ordered her desk and desk chair and her headset! Anything for my child to continue her education even if it’s a home!!!,2020-03-18 23:44:45,https://twitter.com/lin_duh80/status/1240423928343846915,Coronavirus
1240422712398381056,Tamara Church,Coronavirus you racist asshole https://twitter.com/realDonaldTrump/status/1240391871026864130 …,2020-03-18 23:39:55,https://twitter.com/9bozos/status/1240422712398381056,Coronavirus
1240422620459175937,Weezie Proud Resister,Does the @Surgeon_General @JeromeAdamsMD have the #coronavirus? He certainly looks like he does.,2020-03-18 23:39:33,https://twitter.com/itsweezie/status/1240422620459175937,Coronavirus
